tiempo[ms]V_Panel[V]	I_Panel[A]	R_Carga[Ohms]	P_Panel[W]	G[W/m2]	T[°C]	Load[%]							
load=95.0													
393707	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
394215	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
394723	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
395231	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
395739	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
396247	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
396755	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
397263	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
397771	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
398279	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
398787	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
399295	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
399803	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
400311	36.9		10.5		3.5		387.4		800		60.0		95.0
load=95.0													
400819	37.1		10.5		3.5		388.9		800		59.0		95.0
load=95.0													
401327	37.1		10.5		3.5		388.9		800		59.0		95.0
load=95.0													
401835	39.0		10.4		3.7		406.9		800		44.0		95.0
load=95.0													
402343	40.7		10.4		3.9		422.8		800		29.0		95.0
load=95.0													
402851	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
403359	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
403867	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
404375	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
404883	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
405391	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
405899	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
406407	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
406915	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
407423	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
407931	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
408439	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
408947	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
409455	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
409963	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
410471	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
410979	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
411487	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
411995	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
412503	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
413011	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
413519	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
414027	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
414535	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
415043	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
415551	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
416059	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
416567	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
417075	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
417583	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
418091	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
418599	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
419107	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
419615	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
420123	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
420631	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
421139	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
421647	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
422155	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
422663	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
423171	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
423679	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
424187	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
424695	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
425203	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
425711	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
426219	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
426727	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
427235	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
427743	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
428251	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
428759	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
429267	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
429775	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
430283	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
430791	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
431299	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
431807	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
432315	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
432823	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
433331	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
433839	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
434347	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
434855	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
435363	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
435871	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
436379	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
436887	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
437395	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
437903	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
438411	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
438919	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
439427	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
439935	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
440443	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
440951	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
441459	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
441967	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
442475	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
442983	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
443491	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
443999	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
444507	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
445015	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
445523	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
446031	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
446539	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
447047	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
447555	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
448063	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
448571	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
449079	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
449587	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
450095	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
450603	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
451111	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
451619	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
452127	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
452635	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
453143	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
453651	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
454159	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
454667	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
455175	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
455683	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
456191	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
456699	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
457207	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
457715	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
458223	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
458731	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
459239	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
459747	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
460255	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
460763	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
461271	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
461779	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
462287	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
462795	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
463303	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
463811	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
464319	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
464827	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
465335	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
465843	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
466351	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
466859	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
467367	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
467875	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
468383	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
468891	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
469399	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
469907	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
470415	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
470923	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
471431	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
471939	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
472447	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
472955	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
473463	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
473971	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
474479	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
474987	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
475495	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
476003	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
476511	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
477019	41.3		10.4		4.0		428.3		800		25.0		95.0
load=95.0													
477527	41.3		10.4		4.0		428.3		800		25.0		95.0
